DATETIMESTAMP,DATE_SQL,DATETIME_SAP,DATE_SAP,YEAR,QUARTER,MONTH,WEEK,WEEK_YEAR,DAY_OF_WEEK,DAY,HOUR,MINUTE,SECOND,CALQUARTER,CALMONTH,CALWEEK,YEAR_INT,QUARTER_INT,MONTH_INT,WEEK_INT,WEEK_YEAR_INT,DAY_OF_WEEK_INT,DAY_INT,HOUR_INT,MINUTE_INT,SECOND_INT,MONTH_LAST_DAY,TZNTSTMPS,TZNTSTMPL
2019-11-28 00:00:00.000000000,2019-11-28,20191128000000,20191128,2019,04,11,48,2019,03,28,00,00,00,20194,201911,201948,2019,4,11,48,2019,3,28,0,0,0,0,20191128000000,20191128000000.0000000
2019-11-29 00:00:00.000000000,2019-11-29,20191129000000,20191129,2019,04,11,48,2019,04,29,00,00,00,20194,201911,201948,2019,4,11,48,2019,4,29,0,0,0,0,20191129000000,20191129000000.0000000
2019-11-30 00:00:00.000000000,2019-11-30,20191130000000,20191130,2019,04,11,48,2019,05,30,00,00,00,20194,201911,201948,2019,4,11,48,2019,5,30,0,0,0,1,20191130000000,20191130000000.0000000
2019-12-01 00:00:00.000000000,2019-12-01,20191201000000,20191201,2019,04,12,49,2019,06,01,00,00,00,20194,201912,201949,2019,4,12,49,2019,6,1,0,0,0,0,20191201000000,20191201000000.0000000
2019-12-02 00:00:00.000000000,2019-12-02,20191202000000,20191202,2019,04,12,49,2019,00,02,00,00,00,20194,201912,201949,2019,4,12,49,2019,0,2,0,0,0,0,20191202000000,20191202000000.0000000
2019-12-03 00:00:00.000000000,2019-12-03,20191203000000,20191203,2019,04,12,49,2019,01,03,00,00,00,20194,201912,201949,2019,4,12,49,2019,1,3,0,0,0,0,20191203000000,20191203000000.0000000
2019-12-04 00:00:00.000000000,2019-12-04,20191204000000,20191204,2019,04,12,49,2019,02,04,00,00,00,20194,201912,201949,2019,4,12,49,2019,2,4,0,0,0,0,20191204000000,20191204000000.0000000
2019-12-05 00:00:00.000000000,2019-12-05,20191205000000,20191205,2019,04,12,49,2019,03,05,00,00,00,20194,201912,201949,2019,4,12,49,2019,3,5,0,0,0,0,20191205000000,20191205000000.0000000
2019-12-06 00:00:00.000000000,2019-12-06,20191206000000,20191206,2019,04,12,49,2019,04,06,00,00,00,20194,201912,201949,2019,4,12,49,2019,4,6,0,0,0,0,20191206000000,20191206000000.0000000
2019-12-07 00:00:00.000000000,2019-12-07,20191207000000,20191207,2019,04,12,49,2019,05,07,00,00,00,20194,201912,201949,2019,4,12,49,2019,5,7,0,0,0,0,20191207000000,20191207000000.0000000
2019-12-08 00:00:00.000000000,2019-12-08,20191208000000,20191208,2019,04,12,50,2019,06,08,00,00,00,20194,201912,201950,2019,4,12,50,2019,6,8,0,0,0,0,20191208000000,20191208000000.0000000
2019-12-09 00:00:00.000000000,2019-12-09,20191209000000,20191209,2019,04,12,50,2019,00,09,00,00,00,20194,201912,201950,2019,4,12,50,2019,0,9,0,0,0,0,20191209000000,20191209000000.0000000
2019-12-10 00:00:00.000000000,2019-12-10,20191210000000,20191210,2019,04,12,50,2019,01,10,00,00,00,20194,201912,201950,2019,4,12,50,2019,1,10,0,0,0,0,20191210000000,20191210000000.0000000
2019-12-11 00:00:00.000000000,2019-12-11,20191211000000,20191211,2019,04,12,50,2019,02,11,00,00,00,20194,201912,201950,2019,4,12,50,2019,2,11,0,0,0,0,20191211000000,20191211000000.0000000
2019-12-12 00:00:00.000000000,2019-12-12,20191212000000,20191212,2019,04,12,50,2019,03,12,00,00,00,20194,201912,201950,2019,4,12,50,2019,3,12,0,0,0,0,20191212000000,20191212000000.0000000
2019-12-13 00:00:00.000000000,2019-12-13,20191213000000,20191213,2019,04,12,50,2019,04,13,00,00,00,20194,201912,201950,2019,4,12,50,2019,4,13,0,0,0,0,20191213000000,20191213000000.0000000
2019-12-14 00:00:00.000000000,2019-12-14,20191214000000,20191214,2019,04,12,50,2019,05,14,00,00,00,20194,201912,201950,2019,4,12,50,2019,5,14,0,0,0,0,20191214000000,20191214000000.0000000
2019-12-15 00:00:00.000000000,2019-12-15,20191215000000,20191215,2019,04,12,51,2019,06,15,00,00,00,20194,201912,201951,2019,4,12,51,2019,6,15,0,0,0,0,20191215000000,20191215000000.0000000
2019-12-16 00:00:00.000000000,2019-12-16,20191216000000,20191216,2019,04,12,51,2019,00,16,00,00,00,20194,201912,201951,2019,4,12,51,2019,0,16,0,0,0,0,20191216000000,20191216000000.0000000
2019-12-17 00:00:00.000000000,2019-12-17,20191217000000,20191217,2019,04,12,51,2019,01,17,00,00,00,20194,201912,201951,2019,4,12,51,2019,1,17,0,0,0,0,20191217000000,20191217000000.0000000
2019-12-18 00:00:00.000000000,2019-12-18,20191218000000,20191218,2019,04,12,51,2019,02,18,00,00,00,20194,201912,201951,2019,4,12,51,2019,2,18,0,0,0,0,20191218000000,20191218000000.0000000
2019-12-19 00:00:00.000000000,2019-12-19,20191219000000,20191219,2019,04,12,51,2019,03,19,00,00,00,20194,201912,201951,2019,4,12,51,2019,3,19,0,0,0,0,20191219000000,20191219000000.0000000
2019-12-20 00:00:00.000000000,2019-12-20,20191220000000,20191220,2019,04,12,51,2019,04,20,00,00,00,20194,201912,201951,2019,4,12,51,2019,4,20,0,0,0,0,20191220000000,20191220000000.0000000
2019-12-21 00:00:00.000000000,2019-12-21,20191221000000,20191221,2019,04,12,51,2019,05,21,00,00,00,20194,201912,201951,2019,4,12,51,2019,5,21,0,0,0,0,20191221000000,20191221000000.0000000
2019-12-22 00:00:00.000000000,2019-12-22,20191222000000,20191222,2019,04,12,52,2019,06,22,00,00,00,20194,201912,201952,2019,4,12,52,2019,6,22,0,0,0,0,20191222000000,20191222000000.0000000
2019-12-23 00:00:00.000000000,2019-12-23,20191223000000,20191223,2019,04,12,52,2019,00,23,00,00,00,20194,201912,201952,2019,4,12,52,2019,0,23,0,0,0,0,20191223000000,20191223000000.0000000
2019-12-24 00:00:00.000000000,2019-12-24,20191224000000,20191224,2019,04,12,52,2019,01,24,00,00,00,20194,201912,201952,2019,4,12,52,2019,1,24,0,0,0,0,20191224000000,20191224000000.0000000
2019-12-25 00:00:00.000000000,2019-12-25,20191225000000,20191225,2019,04,12,52,2019,02,25,00,00,00,20194,201912,201952,2019,4,12,52,2019,2,25,0,0,0,0,20191225000000,20191225000000.0000000
2019-12-26 00:00:00.000000000,2019-12-26,20191226000000,20191226,2019,04,12,52,2019,03,26,00,00,00,20194,201912,201952,2019,4,12,52,2019,3,26,0,0,0,0,20191226000000,20191226000000.0000000
2019-12-27 00:00:00.000000000,2019-12-27,20191227000000,20191227,2019,04,12,52,2019,04,27,00,00,00,20194,201912,201952,2019,4,12,52,2019,4,27,0,0,0,0,20191227000000,20191227000000.0000000
2019-12-28 00:00:00.000000000,2019-12-28,20191228000000,20191228,2019,04,12,52,2019,05,28,00,00,00,20194,201912,201952,2019,4,12,52,2019,5,28,0,0,0,0,20191228000000,20191228000000.0000000
2019-12-29 00:00:00.000000000,2019-12-29,20191229000000,20191229,2019,04,12,01,2020,06,29,00,00,00,20194,201912,202001,2019,4,12,1,2020,6,29,0,0,0,0,20191229000000,20191229000000.0000000
2019-12-30 00:00:00.000000000,2019-12-30,20191230000000,20191230,2019,04,12,01,2020,00,30,00,00,00,20194,201912,202001,2019,4,12,1,2020,0,30,0,0,0,0,20191230000000,20191230000000.0000000
2019-12-31 00:00:00.000000000,2019-12-31,20191231000000,20191231,2019,04,12,01,2020,01,31,00,00,00,20194,201912,202001,2019,4,12,1,2020,1,31,0,0,0,1,20191231000000,20191231000000.0000000
